P_SEQ,M_SEQ,M_NAME,A_SEQ,A_NAME,A_UNIT,A_PRICE,P_YEAR_MONTH,ADD_COL,M_TYPE_CODE,M_TYPE_NAME,M_GU_CODE,M_GU_NAME
301623,134,신원시장,268,"고등어(냉동,국산)",1마리,3000,May-12,국산(대),1,전통시장,620000,관악구
301624,19,대림중앙시장,50,사과(부사),1개,1428,May-12,7개 10000원,1,전통시장,560000,영등포구
301625,19,대림중앙시장,276,배(신고),1개,2500,May-12,,1,전통시장,560000,영등포구
301626,19,대림중앙시장,271,배추(중간),1포기,2000,May-12,,1,전통시장,560000,영등포구
301627,19,대림중앙시장,282,무(세척무),1개,700,May-12,,1,전통시장,560000,영등포구
301628,19,대림중앙시장,272,양파(작은망),1망,2000,May-12,햇양파,1,전통시장,560000,영등포구
301629,19,대림중앙시장,23,상추,1근,700,May-12, ,1,전통시장,560000,영등포구
301630,19,대림중앙시장,311,오이(다다기),1개,400,May-12,5/2000원,1,전통시장,560000,영등포구
301631,19,대림중앙시장,312,애호박,1개,800,May-12,,1,전통시장,560000,영등포구
301632,19,대림중앙시장,58,"쇠고기(한우,불고기)",600g,14800,May-12,불고기,1,전통시장,560000,영등포구
301633,19,대림중앙시장,202,돼지고기(생삼겹살),600g,9000,May-12,,1,전통시장,560000,영등포구
301634,19,대림중앙시장,18,닭고기,1마리,5000,May-12,국내산,1,전통시장,560000,영등포구
301635,19,대림중앙시장,134,달걀(왕란),10개,1300,May-12, 영양란,1,전통시장,560000,영등포구
301636,19,대림중앙시장,303,조기,1마리,1000,May-12,작은것10/10000,1,전통시장,560000,영등포구
301637,19,대림중앙시장,152,"명태(러시아,냉동)",1마리(30cm),1500,May-12,동태,1,전통시장,560000,영등포구
301638,19,대림중앙시장,256,"오징어(냉동,국산)",1마리(30cm),1666,May-12, 3/5000,1,전통시장,560000,영등포구
301639,19,대림중앙시장,267,"고등어(생물,수입산)",1마리(20cm),1500,May-12,노르웨이2마리 3000원,1,전통시장,560000,영등포구
301640,26,신창시장,305,"사과(부사, 300g)",1개,1667,May-12,"경북,3개5,000원",1,전통시장,320000,도봉구
301641,26,신창시장,306,"배(신고, 600g)",1개,3000,May-12,나주,1,전통시장,320000,도봉구
301642,26,신창시장,307,배추(2.5~3kg),1포기(2.1kg),1667,May-12,"전라도,햇배추,3포기5,000원",1,전통시장,320000,도봉구
301643,26,신창시장,308,무(1kg),1개(1.6kg),1000,May-12,제주도,1,전통시장,320000,도봉구
301644,26,신창시장,24,양파,1망(1.5kg),1500,May-12,무안,1,전통시장,320000,도봉구
301645,26,신창시장,310,상추(100g),1봉지,375,May-12,"남양주, 400g1,500원",1,전통시장,320000,도봉구
301646,26,신창시장,311,오이(다다기),1개,250,May-12,"홍천,4개1,000원",1,전통시장,320000,도봉구
301647,26,신창시장,312,애호박,1개,800,May-12,경기도화천,1,전통시장,320000,도봉구
301648,26,신창시장,58,"쇠고기(한우,불고기)",600g(1+등급),17400,May-12,"전북정읍,100g2,900원",1,전통시장,320000,도봉구
301649,26,신창시장,99,돼지고기(생삼겹살),600g,12300,May-12,"충청도,100g2,050원",1,전통시장,320000,도봉구
301650,26,신창시장,283,닭고기(육계),1마리(1kg),5000,May-12,"체리부로, 충북진천",1,전통시장,320000,도봉구
301651,26,신창시장,181,달걀(왕란),10개,1667,May-12,"철원, 30개 5,000원",1,전통시장,320000,도봉구
301652,26,신창시장,259,"조기(냉동,국산)",1마리(22cm),1429,May-12,"제주, 7마리 10,000원17cm",1,전통시장,320000,도봉구
301653,26,신창시장,265,"명태(생물,수입산)",1마리(45cm),4000,May-12,일본산,1,전통시장,320000,도봉구
301654,26,신창시장,256,"오징어(냉동,국산)",1마리,2250,May-12,"동해, 2마리4,500원",1,전통시장,320000,도봉구
301655,26,신창시장,266,"고등어(생물,국산)","1마리(중,32cm)",3000,May-12,부산,1,전통시장,320000,도봉구
301656,38,송화시장,279,사과(중품),1개(300g),2000,May-12,청송,1,전통시장,500000,강서구
301657,38,송화시장,306,"배(신고, 600g)",1개(400g),2500,May-12,나주,1,전통시장,500000,강서구
301658,38,송화시장,307,배추(2.5~3kg),1포기,2300,May-12,전라도(햇배추),1,전통시장,500000,강서구
301659,38,송화시장,308,무(1kg),1개,1000,May-12,제주도,1,전통시장,500000,강서구
301660,38,송화시장,272,양파(작은망),1망(1.5kg),2500,May-12,무안(햇양파),1,전통시장,500000,강서구
301661,38,송화시장,310,상추(100g),100g,400,May-12,일산,1,전통시장,500000,강서구
301662,38,송화시장,311,오이(다다기),1개,330,May-12,상주,1,전통시장,500000,강서구
301663,38,송화시장,119,호박(인큐베이터),1개(하우스),800,May-12,청원군,1,전통시장,500000,강서구
301664,38,송화시장,58,"쇠고기(한우,불고기)",600g(1등급),17800,May-12,정읍,1,전통시장,500000,강서구
301665,38,송화시장,99,돼지고기(생삼겹살),600g,12800,May-12,김해,1,전통시장,500000,강서구
301666,38,송화시장,283,닭고기(육계),1마리(1kg),5000,May-12,하림,1,전통시장,500000,강서구
301667,38,송화시장,134,달걀(왕란),10개,1570,May-12,안양,1,전통시장,500000,강서구
301668,38,송화시장,259,"조기(냉동,국산)",1마리(20cm),1670,May-12,추자도,1,전통시장,500000,강서구
301669,38,송화시장,265,"명태(생물,수입산)",1마리(45cm),5000,May-12,일본,1,전통시장,500000,강서구
301670,38,송화시장,256,"오징어(냉동,국산)",1마리(25cm),1670,May-12,속초,1,전통시장,500000,강서구
301671,38,송화시장,266,"고등어(생물,국산)",1마리(30m),4000,May-12,부산,1,전통시장,500000,강서구
301672,40,홈플러스 등촌점,50,사과(부사),1개(특),2940,May-12,경북,2,대형마트,500000,강서구
301673,40,홈플러스 등촌점,306,"배(신고, 600g)",1개(600g),3000,May-12,성환,2,대형마트,500000,강서구
301674,40,홈플러스 등촌점,307,배추(2.5~3kg),1포기,1980,May-12,해남(햇배추),2,대형마트,500000,강서구
301675,40,홈플러스 등촌점,25,무,1kg,970,May-12,제주,2,대형마트,500000,강서구
301676,40,홈플러스 등촌점,272,양파(작은망),1망(1.6kg),2190,May-12,무안(햇양파),2,대형마트,500000,강서구
301677,40,홈플러스 등촌점,310,상추(100g),1봉지(158g),980,May-12,남양주,2,대형마트,500000,강서구
301678,40,홈플러스 등촌점,311,오이(다다기),1개,400,May-12,상주,2,대형마트,500000,강서구
301679,40,홈플러스 등촌점,119,호박(인큐베이터),1개,900,May-12,진주,2,대형마트,500000,강서구
301680,40,홈플러스 등촌점,58,"쇠고기(한우,불고기)",600g(설도),16680,May-12,농협,2,대형마트,500000,강서구
301681,40,홈플러스 등촌점,99,돼지고기(생삼겹살),600g,11100,May-12,경남하동,2,대형마트,500000,강서구
301682,40,홈플러스 등촌점,283,닭고기(육계),1마리(1kg),4980,May-12,음성,2,대형마트,500000,강서구
301683,40,홈플러스 등촌점,134,달걀(왕란),10개,2200,May-12,신선왕란,2,대형마트,500000,강서구
301684,40,홈플러스 등촌점,259,"조기(냉동,국산)",1마리(20cm),2280,May-12,제주,2,대형마트,500000,강서구
301685,40,홈플러스 등촌점,264,"명태(냉동,수입산)",1마리(45cm),0,May-12,,2,대형마트,500000,강서구
301686,40,홈플러스 등촌점,54,오징어(냉동),1마리(25cm),1780,May-12,울릉도,2,대형마트,500000,강서구
301687,40,홈플러스 등촌점,266,"고등어(생물,국산)",1마리(특대),6980,May-12,부산,2,대형마트,500000,강서구
301688,44,이마트 역삼점,28,사과,1개,1650,May-12,"당찬6개\9,900",2,대형마트,680000,강남구
301689,44,이마트 역삼점,170,"배(신고),중급(대)",1개,2700,May-12,"당찬배 4개\10,800",2,대형마트,680000,강남구
301690,44,이마트 역삼점,26,배추,1포기,2380,May-12,국내산,2,대형마트,680000,강남구
301691,44,이마트 역삼점,25,무,1개,1480,May-12,제주,2,대형마트,680000,강남구
301692,44,이마트 역삼점,272,양파(작은망),1망(2kg),2980,May-12,1망8입,2,대형마트,680000,강남구
301693,44,이마트 역삼점,23,상추,1봉(150g),990,May-12,적상추,2,대형마트,680000,강남구
301694,44,이마트 역삼점,22,오이,1개,500,May-12,"5개\2,500",2,대형마트,680000,강남구
301695,44,이마트 역삼점,312,애호박,1개,820,May-12,후레쉬,2,대형마트,680000,강남구
301696,44,이마트 역삼점,58,"쇠고기(한우,불고기)",600g(1++),29880,May-12,횡성,2,대형마트,680000,강남구
301697,44,이마트 역삼점,52,돼지고기(삼겹살),600g,11100,May-12,국내산,2,대형마트,680000,강남구
301698,44,이마트 역삼점,283,닭고기(육계),1마리(1000g),9900,May-12,방목토종씨암탁,2,대형마트,680000,강남구
301699,44,이마트 역삼점,17,달걀,15구,3300,May-12,푸르름을 담은계란,2,대형마트,680000,강남구
301700,44,이마트 역삼점,136,"조기(국산,생물)",1마리(18cm),1680,May-12,"참조기 5미\8,400",2,대형마트,680000,강남구
301701,44,이마트 역삼점,288,동태,1마리,2480,May-12,러시아산,2,대형마트,680000,강남구
301702,44,이마트 역삼점,266,"고등어(생물,국산)",1마리,3960,May-12,국내산,2,대형마트,680000,강남구
301703,44,이마트 역삼점,254,"오징어(생물,국산)",1마리,1980,May-12,"국내산(小)2미\3,960",2,대형마트,680000,강남구
301704,103,신영시장,305,"사과(부사, 300g)",1개,1500,May-12,충주,1,전통시장,470000,양천구
301705,103,신영시장,306,"배(신고, 600g)",1개,2000,May-12,나주,1,전통시장,470000,양천구
301706,103,신영시장,307,배추(2.5~3kg),3포기(한망),4000,May-12,3망 (10000원),1,전통시장,470000,양천구
301707,103,신영시장,308,무(1kg),1개,1000,May-12,제주,1,전통시장,470000,양천구
301708,103,신영시장,309,양파(1.5kg망),1망,2000,May-12,무안,1,전통시장,470000,양천구
301709,103,신영시장,310,상추(100g),100g,250,May-12,일산,1,전통시장,470000,양천구
301710,103,신영시장,311,오이(다다기),1개,200,May-12,상주(10개)2000원,1,전통시장,470000,양천구
301711,103,신영시장,312,애호박,3개,1000,May-12,논개 (세개1000원),1,전통시장,470000,양천구
301712,103,신영시장,201,쇠고기(등심),600g,11800,May-12,한우,1,전통시장,470000,양천구
301713,103,신영시장,202,돼지고기(생삼겹살),600g,9800,May-12,국내산,1,전통시장,470000,양천구
301714,103,신영시장,283,닭고기(육계),1마리,6000,May-12,하림닭,1,전통시장,470000,양천구
301715,103,신영시장,134,달걀(왕란),10개,2400,May-12,생생란,1,전통시장,470000,양천구
301716,103,신영시장,144,"조기(국산,냉동)",1마리(10cm),2000,May-12,중국산(부서),1,전통시장,470000,양천구
301717,103,신영시장,152,"명태(러시아,냉동)",1마리(40cm),0,May-12,미입고,1,전통시장,470000,양천구
301718,103,신영시장,254,"오징어(생물,국산)",1마리(25cm),4000,May-12,두마리,1,전통시장,470000,양천구
301719,103,신영시장,266,"고등어(생물,국산)",1마리(30cm),3000,May-12,,1,전통시장,470000,양천구
301720,136,세이브 마트,305,"사과(부사, 300g)",1개,1960,May-12,"고냉지사과(중)5개9,800원",2,대형마트,620000,관악구
301721,136,세이브 마트,306,"배(신고, 600g)",1개,2490,May-12,"신고배(소)2개4,980원",2,대형마트,620000,관악구
301722,136,세이브 마트,307,배추(2.5~3kg),1포기,2000,May-12,"햇배추1망6,000원(행사가)",2,대형마트,620000,관악구
301723,136,세이브 마트,308,무(1kg),1개,1500,May-12,제주무,2,대형마트,620000,관악구
301724,136,세이브 마트,309,양파(1.5kg망),1망,2300,May-12,국산(중망)햇양파,2,대형마트,620000,관악구
301725,136,세이브 마트,310,상추(100g),100g,500,May-12,국산,2,대형마트,620000,관악구
301726,136,세이브 마트,311,오이(다다기),1개,396,May-12,"국산5개1,980원",2,대형마트,620000,관악구
301727,136,세이브 마트,312,애호박,1개,750,May-12,"그린애호박2개1,500원",2,대형마트,620000,관악구
301728,136,세이브 마트,58,"쇠고기(한우,불고기)",600g(1등급),19680,May-12,나주농협,2,대형마트,620000,관악구
301729,136,세이브 마트,99,돼지고기(생삼겹살),600g,15120,May-12,해남땅끝포크  ,2,대형마트,620000,관악구
301730,136,세이브 마트,283,닭고기(육계),1마리(1.2kg),7300,May-12,하림자연실록,2,대형마트,620000,관악구
301731,136,세이브 마트,17,달걀,10개,2600,May-12,참한위생란,2,대형마트,620000,관악구
301732,136,세이브 마트,136,"조기(국산,생물)",1마리,1000,May-12,"참조기10마리10,000원",2,대형마트,620000,관악구
301733,136,세이브 마트,152,"명태(러시아,냉동)",1마리,3000,May-12,러시아산,2,대형마트,620000,관악구
301734,136,세이브 마트,256,"오징어(냉동,국산)",1마리,2500,May-12,"국산2마리5,000원",2,대형마트,620000,관악구
301735,136,세이브 마트,266,"고등어(생물,국산)",1마리,5000,May-12,국산(대),2,대형마트,620000,관악구
301736,202,구로시장,305,"사과(부사, 300g)",1개,2000,May-12,국내산,1,전통시장,530000,구로구
301737,202,구로시장,306,"배(신고, 600g)",1개,3000,May-12,국내산,1,전통시장,530000,구로구
301738,202,구로시장,307,배추(2.5~3kg),1포기,3000,May-12,국내산,1,전통시장,530000,구로구
301739,202,구로시장,308,무(1kg),1개,1000,May-12,국내산,1,전통시장,530000,구로구
301740,202,구로시장,272,양파(작은망),1망,1000,May-12,국내산,1,전통시장,530000,구로구
301741,202,구로시장,310,상추(100g),100g,500,May-12,국내산,1,전통시장,530000,구로구
301742,202,구로시장,311,오이(다다기),1개,250,May-12,국내산,1,전통시장,530000,구로구
301743,202,구로시장,312,애호박,1개,500,May-12,국내산,1,전통시장,530000,구로구
301744,202,구로시장,58,"쇠고기(한우,불고기)",600g,15800,May-12,농협부천,1,전통시장,530000,구로구
301745,202,구로시장,202,돼지고기(생삼겹살),600g,8400,May-12,국내산,1,전통시장,530000,구로구
301746,202,구로시장,283,닭고기(육계),1마리,4500,May-12,국내산,1,전통시장,530000,구로구
301747,202,구로시장,181,달걀(왕란),10개,1700,May-12,국내산,1,전통시장,530000,구로구
301748,202,구로시장,259,"조기(냉동,국산)",1마리,1200,May-12,,1,전통시장,530000,구로구
301749,202,구로시장,152,"명태(러시아,냉동)",1마리,1700,May-12,,1,전통시장,530000,구로구
301750,202,구로시장,254,"오징어(생물,국산)",1마리,2500,May-12,,1,전통시장,530000,구로구
301751,202,구로시장,266,"고등어(생물,국산)",1마리,5000,May-12,,1,전통시장,530000,구로구
301752,205,둔촌역 재래시장,279,사과(중품),1개,2000,May-12,,1,전통시장,740000,강동구
301753,205,둔촌역 재래시장,284,배(중품),1개,3000,May-12,,1,전통시장,740000,강동구
301754,205,둔촌역 재래시장,26,배추,1포기(1.3kg),2000,May-12,6000한망(3개),1,전통시장,740000,강동구
301755,205,둔촌역 재래시장,25,무,1개(1.0kg),1000,May-12,제주,1,전통시장,740000,강동구
